id,name,lat,lon,countryCode,lat_round,lon_round,zone
4031742,Funafuti,-8.52425,179.194168,TV,-9,179,1
4034821,Lambasa,-16.41667,179.383331,FJ,-16,179,1
4032623,Suva,-18.141609,178.441483,FJ,-18,178,1
4032402,Gisborne,-38.653332,178.004166,NZ,-39,178,1
4032243,Nadi,-17.799999,177.416672,FJ,-18,177,1
4032420,Kawerau,-38.099998,176.699997,NZ,-38,177,1
4031574,Whakatane,-37.958549,176.985443,NZ,-38,177,1
4035335,Opotiki,-38.083328,177.283325,NZ,-38,177,1
4035236,Napier,-39.48333,176.916672,NZ,-39,177,1
4035345,Wairoa,-39.033329,177.366669,NZ,-39,177,1
4035019,Hastings,-39.6381,176.849182,NZ,-40,177,1
4034908,Taradale,-39.533329,176.850006,NZ,-40,177,1
4034903,Thames,-37.133331,175.533325,NZ,-37,176,1
4035413,Paeroa,-37.366669,175.666672,NZ,-37,176,1
5881347,Whitianga,-36.833328,175.699997,NZ,-37,176,1
5881442,Waihi,-37.383331,175.833328,NZ,-37,176,1
5881224,Whangamata,-37.200001,175.866669,NZ,-37,176,1
5881192,Waihi Beach,-37.400002,175.933334,NZ,-37,176,1
5881576,Matamata,-37.8106,175.762375,NZ,-38,176,1
5880828,Tokoroa,-38.23333,175.866669,NZ,-38,176,1
4036284,Katikati,-37.549999,175.916672,NZ,-38,176,1
5861117,Tauranga,-37.686111,176.166672,NZ,-38,176,1
5877208,Rotorua,-38.138741,176.245163,NZ,-38,176,1
5870133,Turangi,-39,175.933334,NZ,-39,176,1
5866726,Taupo,-38.683331,176.083328,NZ,-39,176,1
5880568,Palmerston North,-40.349998,175.616669,NZ,-40,176,1
4035715,Masterton,-40.959721,175.657501,NZ,-41,176,1
5849164,Wellsford,-36.283329,174.516663,NZ,-36,175,1
5855631,Warkworth,-36.400002,174.666672,NZ,-36,175,1
5855644,Titirangi,-36.937538,174.655838,NZ,-37,175,1
5855028,Waitakere,-36.917542,174.65773,NZ,-37,175,1
5847662,Waiuku,-37.25,174.75,NZ,-37,175,1
5850181,North Shore,-36.799999,174.75,NZ,-37,175,1
5852602,Auckland,-36.866669,174.766663,NZ,-37,175,1
5849616,Mangere,-36.968071,174.798752,NZ,-37,175,1
5849346,Wiri,-36.998199,174.860184,NZ,-37,175,1
5852676,Tamaki,-36.888199,174.860184,NZ,-37,175,1
7262802,Manukau City,-36.992821,174.879868,NZ,-37,175,1
5850248,Takanini,-37.048199,174.900192,NZ,-37,175,1
5855629,Pakuranga,-36.883331,174.916672,NZ,-37,175,1
5854469,Papakura,-37.06572,174.943924,NZ,-37,175,1
5848280,Pukekohe East,-37.200001,174.949997,NZ,-37,175,1
5857121,Red Hill,-37.058201,174.970184,NZ,-37,175,1
5850511,Raglan,-37.799999,174.883331,NZ,-38,175,1
5854189,Ngaruawahia,-37.667381,175.155533,NZ,-38,175,1
5850492,Otorohanga,-38.183331,175.199997,NZ,-38,175,1
5851349,Hamilton,-37.783329,175.283325,NZ,-38,175,1
7262761,Cambridge,-37.87822,175.440201,NZ,-38,175,1
5850554,Wanganui,-39.933331,175.050003,NZ,-40,175,1
7262790,Foxton,-40.466671,175.300003,NZ,-40,175,1
5855073,Karori,-41.284859,174.736801,NZ,-41,175,1
5855070,Brooklyn,-41.316669,174.75,NZ,-41,175,1
5853965,Kelburn,-41.283329,174.766663,NZ,-41,175,1
7262791,Wellington,-41.28664,174.775574,NZ,-41,175,1
5854718,Porirua,-41.133331,174.850006,NZ,-41,175,1
5854686,Petone,-41.228271,174.870193,NZ,-41,175,1
5855051,Lower Hutt,-41.216671,174.916672,NZ,-41,175,1
5851030,Paraparaumu,-40.916672,175.016663,NZ,-41,175,1
5854717,Upper Hutt,-41.138271,175.050201,NZ,-41,175,1
5856563,Otaki,-40.758331,175.149994,NZ,-41,175,1
5852275,Levin,-40.633331,175.274994,NZ,-41,175,1
7262713,Waimate North,-35.316669,173.883331,NZ,-35,174,1
5854530,Kerikeri,-35.226761,173.947388,NZ,-35,174,1
5856430,Paihia,-35.2822,174.091156,NZ,-35,174,1
5855319,Dargaville,-35.933331,173.883331,NZ,-36,174,1
5855327,Whangarei,-35.73167,174.323914,NZ,-36,174,1
5856195,Muriwai Beach,-36.816669,174.449997,NZ,-37,174,1
5856516,New Plymouth,-39.066669,174.083328,NZ,-39,174,1
5847207,Waitara,-38.924999,174.25,NZ,-39,174,1
5855847,Eltham,-39.429169,174.300003,NZ,-39,174,1
5848189,Hawera,-39.591671,174.283325,NZ,-40,174,1
5850966,Picton,-41.288269,174.010178,NZ,-41,174,1
7262734,Kaikoura,-42.40749,173.68132,NZ,-42,174,1
5847486,Blenheim,-41.516029,173.952805,NZ,-42,174,1
5854532,Betio Village,1.35797,172.921051,KI,1,173,1
5854535,Bairiki Village,1.32924,172.97522,KI,1,173,1
5854171,Tarawa,1.3278,172.976959,KI,1,173,1
5855420,Teaoraereke Village,1.33309,173.011627,KI,1,173,1
5852824,Eita Village,1.36154,173.081131,KI,1,173,1
5853992,Bikenibeu Village,1.3673,173.124146,KI,1,173,1
5854857,Bonriki Village,1.38081,173.13887,KI,1,173,1
5847387,Temaiku Village,1.36292,173.162262,KI,1,173,1
5850027,Motueka,-41.133331,173.016663,NZ,-41,173,1
5855741,Richmond,-41.333328,173.183334,NZ,-41,173,1
5860695,Nelson,-41.283329,173.283325,NZ,-41,173,1
5849718,Kaiapoi,-43.378319,172.640137,NZ,-43,173,1
5848652,Woodend,-43.316669,172.666672,NZ,-43,173,1
5850059,Christchurch,-43.533329,172.633331,NZ,-44,173,1
5854173,Westport,-41.752621,171.603699,NZ,-42,172,1
5856852,Rolleston,-43.583328,172.383331,NZ,-44,172,1
5849996,Lincoln,-43.650002,172.483337,NZ,-44,172,1
7262771,Majuro,7.08971,171.380264,MH,7,171,1
7262796,RMI Capitol,7.08931,171.380493,MH,7,171,1
5854354,Greymouth,-42.466671,171.199997,NZ,-42,171,1
5854496,Hokitika,-42.716671,170.966675,NZ,-43,171,1
5880054,Timaru,-44.400002,171.25,NZ,-44,171,1
5857264,Oamaru,-45.078362,170.980087,NZ,-45,171,1
7262717,Dunedin,-45.874161,170.503616,NZ,-46,171,1
5855815,Pevek,69.700829,170.313324,RU,70,170,1
5847504,Balclutha,-46.233891,169.75,NZ,-46,170,1
5847746,Milton,-46.120831,169.969437,NZ,-46,170,1
7262725,Queenstown,-45.030231,168.662704,NZ,-45,169,1
5856050,Arrowtown,-44.93837,168.810074,NZ,-45,169,1
5856094,Wanaka,-44.700001,169.149994,NZ,-45,169,1
5848956,Gore,-46.102821,168.943573,NZ,-46,169,1
5854421,Port-Vila,-17.73381,168.321884,VU,-18,168,1
5854410,Tadine,-21.549999,167.883331,NC,-22,168,1
5854571,Kingston,-29.05459,167.966278,NF,-29,168,1
5847411,Te Anau,-45.416672,167.716675,NZ,-45,168,1
5849297,Winton,-46.150002,168.333328,NZ,-46,168,1
5851942,Invercargill,-46.400002,168.350006,NZ,-46,168,1
5852697,Arijejen,-0.52545,166.912476,NR,-1,167,1
5850616,Port-Olry,-15.05,167.050003,VU,-15,167,1
7262697,Luganville,-15.53333,167.166672,VU,-16,167,1
5854471,Norsup,-16.066669,167.383331,VU,-16,167,1
5853971,Fayaoue,-20.65,166.533325,NC,-21,167,1
5856111,We,-20.91687,167.264603,NC,-21,167,1
5851253,Mont-Dore,-22.283331,166.583328,NC,-22,167,1
5855927,Bilibino,68.054642,166.43721,RU,68,166,1
5855803,Tilichiki,60.466671,166.100006,RU,60,166,1
5848891,Houailou,-21.283331,165.616669,NC,-21,166,1
5851821,La Foa,-21.710791,165.827637,NC,-22,166,1
5857040,Canala,-21.533331,165.949997,NC,-22,166,1
5855809,Bouloupari,-21.866671,166.050003,NC,-22,166,1
5855818,Thio,-21.616671,166.216675,NC,-22,166,1
5855802,Paita,-22.133329,166.366669,NC,-22,166,1
4033077,Dumbea,-22.15,166.449997,NC,-22,166,1
4034551,Noumea,-22.27631,166.457199,NC,-22,166,1
5866583,Pouebo,-20.4,164.566666,NC,-20,165,2
5879403,Voh,-20.966669,164.699997,NC,-21,165,2
5864145,Kone,-21.059509,164.865814,NC,-21,165,2
4033205,Hienghene,-20.683331,164.933334,NC,-21,165,2
5862590,Poya,-21.35,165.149994,NC,-21,165,2
5865702,Touho,-20.783331,165.233337,NC,-21,165,2
5874678,Poindimie,-20.933331,165.333328,NC,-21,165,2
5869956,Ponerihouen,-21.08333,165.399994,NC,-21,165,2
5866063,Bourail,-21.566669,165.483337,NC,-22,165,2
5872730,Ouegoa,-20.35,164.433334,NC,-20,164,2
5875173,Koumac,-20.566669,164.283325,NC,-21,164,2
5870441,Ossora,59.235279,163.071945,RU,59,163,2
4034438,Ust-Kamchatsk Staryy,56.227779,162.477783,RU,56,162,2
4033958,Cherskiy,68.75,161.300003,RU,69,161,2
4034741,Auki,-8.76761,160.703354,SB,-9,161,2
4033514,Palana,59.116669,159.966675,RU,59,160,2
4033779,Honiara,-9.43333,159.949997,SB,-9,160,2
4034561,Evensk,61.950001,159.233337,RU,62,159,2
4034005,Tigil,57.799999,158.666672,RU,58,159,2
4033936,Esso,55.933331,158.699997,RU,56,159,2
4033951,Petropavlovsk-Kamchatskiy,53.0452,158.6483,RU,53,159,2
4033838,Yelizovo,53.187302,158.380493,RU,53,158,2
4034636,Vilyuchinsk,52.930561,158.402786,RU,53,158,2
4033910,Palikir - National Government Center,6.92477,158.161087,FM,7,158,2
5879400,Kolonia Town,6.964,158.205994,FM,7,158,2
5878102,Ozernovskiy,51.5,156.516663,RU,52,157,2
5880661,Gizo,-8.10303,156.841858,SB,-8,157,2
5864312,Omsukchan,62.533329,155.800003,RU,63,156,2
5868651,Severo-Kurilsk,50.67889,156.125,RU,51,156,2
7262897,Arawa,-6.21319,155.536743,PG,-6,156,2
4034307,Kieta,-6.21667,155.633331,PG,-6,156,2
4034022,Panguna,-6.3164,155.484833,PG,-6,155,2
4033566,Srednekolymsk,67.449997,153.683334,RU,67,154,2
4033356,Tugun,-28.15,153.5,AU,-28,154,2
4033295,Banora Point,-28.21298,153.536346,AU,-28,154,2
4033094,Kingscliff,-28.26667,153.566666,AU,-28,154,2
4034745,Ballina,-28.866671,153.566666,AU,-29,154,2
4033792,East Ballina,-28.866671,153.583328,AU,-29,154,2
4033557,Urraween,-25.299999,152.816666,AU,-25,153,2
5873776,Scarness,-25.283331,152.850006,AU,-25,153,2
5880147,Torquay,-25.283331,152.866669,AU,-25,153,2
5877641,Urangan,-25.299999,152.899994,AU,-25,153,2
5875796,Gympie,-26.189791,152.664993,AU,-26,153,2
7262905,Maryborough,-25.533331,152.699997,AU,-26,153,2
5862727,Tin Can Bay,-25.91667,153,AU,-26,153,2
7262861,Tewantin,-26.383329,153.033325,AU,-26,153,2
5871146,Rainbow Beach,-25.90432,153.091736,AU,-26,153,2
5858289,Noosa Heads,-26.383329,153.149994,AU,-26,153,2
5861769,Woodford,-26.950001,152.783325,AU,-27,153,2
5859699,Caboolture,-27.08333,152.949997,AU,-27,153,2
5861897,Morayfield,-27.116671,152.949997,AU,-27,153,2
5879898,Nambour,-26.633329,152.949997,AU,-27,153,2
5872126,Burpengary,-27.157459,152.957581,AU,-27,153,2
5870294,Woombye,-26.66667,152.966675,AU,-27,153,2
7262854,Taringa,-27.49061,152.978607,AU,-27,153,2
5877389,Toowong,-27.483601,152.989426,AU,-27,153,2
5859888,Strathpine,-27.30414,152.989777,AU,-27,153,2
7262847,Twin Waters,-26.610001,153,AU,-27,153,2
5557293,South Brisbane,-27.48333,153.016663,AU,-27,153,2
6180550,Spring Hill,-27.461411,153.023117,AU,-27,153,2
5554072,Brisbane,-27.467939,153.028091,AU,-27,153,2
5983607,Windsor,-27.43631,153.028824,AU,-27,153,2
5556338,Bracken Ridge,-27.317101,153.030975,AU,-27,153,2
5554428,Deception Bay,-27.200001,153.033325,AU,-27,153,2
5558586,Woolloongabba,-27.48855,153.036545,AU,-27,153,2
4030723,Wooloowin,-27.42244,153.042038,AU,-27,153,2
6113406,Taigum,-27.342649,153.044434,AU,-27,153,2
5993072,Zillmere,-27.355909,153.044525,AU,-27,153,2
6162949,Buderim,-26.683331,153.050003,AU,-27,153,2
5977783,Brighton,-27.29582,153.057205,AU,-27,153,2
6149996,Deagon,-27.33333,153.066666,AU,-27,153,2
5911745,Sandgate,-27.32198,153.069504,AU,-27,153,2
6111632,Clontarf,-27.25341,153.078354,AU,-27,153,2
5914132,Margate,-27.24761,153.098083,AU,-27,153,2
5933885,Coolum Beach,-26.533331,153.100006,AU,-27,153,2
5930890,Woody Point,-27.256081,153.104263,AU,-27,153,2
6112608,Scarborough,-27.20083,153.110275,AU,-27,153,2
5350039,Mooloolaba,-26.683331,153.116669,AU,-27,153,2
5570299,Caloundra,-26.799999,153.133331,AU,-27,153,2
5565511,Bongaree,-27.07972,153.158615,AU,-27,153,2
5559327,Wynnum,-27.450001,153.166672,AU,-27,153,2
5563397,Wellington Point,-27.48333,153.25,AU,-27,153,2
5563839,Yamanto,-27.660271,152.738632,AU,-28,153,2
5569523,Brassall,-27.59753,152.747543,AU,-28,153,2
5562199,North Ipswich,-27.602859,152.761459,AU,-28,153,2
5568514,Flinders View,-27.650459,152.774506,AU,-28,153,2
5567770,Raceview,-27.63472,152.775192,AU,-28,153,2
5558953,Eastern Heights,-27.62849,152.778275,AU,-28,153,2
5559320,Silkstone,-27.62126,152.787674,AU,-28,153,2
5843997,Booval,-27.613279,152.789444,AU,-28,153,2
5715905,North Booval,-27.60392,152.794846,AU,-28,153,2
5730199,Bundamba,-27.60947,152.811325,AU,-28,153,2
5562087,Riverview,-27.6,152.850006,AU,-28,153,2
7260882,Redbank Plains,-27.64613,152.85965,AU,-28,153,2
5712417,Collingwood Park,-27.61282,152.860077,AU,-28,153,2
5742974,Moggill,-27.58333,152.866669,AU,-28,153,2
5720495,Goodna,-27.616671,152.899994,AU,-28,153,2
5720575,Springfield Lakes,-27.66757,152.924881,AU,-28,153,2
5742346,Wacol,-27.58333,152.933334,AU,-28,153,2
5727032,Inala,-27.597151,152.974319,AU,-28,153,2
5747941,Tarragindi,-27.533331,153.033325,AU,-28,153,2
5758901,Sunnybank,-27.58333,153.050003,AU,-28,153,2
5742750,Woodridge,-27.633329,153.100006,AU,-28,153,2
5736634,Carindale,-27.505779,153.102356,AU,-28,153,2
5736645,Logan City,-27.63917,153.109436,AU,-28,153,2
5757007,Springwood,-27.61183,153.128983,AU,-28,153,2
5751919,Slacks Creek,-27.65,153.149994,AU,-28,153,2
5756777,Tamborine Mountain,-27.96954,153.199371,AU,-28,153,2
5759289,Windaroo,-27.73333,153.199997,AU,-28,153,2
5750984,Cleveland,-27.533331,153.266663,AU,-28,153,2
5711847,Victoria Point,-27.58333,153.300003,AU,-28,153,2
5805505,Upper Coomera,-27.9,153.300003,AU,-28,153,2
5815665,Oxenford,-27.890329,153.313095,AU,-28,153,2
5797693,Nerang,-27.98333,153.333328,AU,-28,153,2
5785243,Southport,-27.966669,153.399994,AU,-28,153,2
5807986,Murwillumbah,-28.316669,153.399994,AU,-28,153,2
5789668,Varsity Lakes,-28.089399,153.412201,AU,-28,153,2
5803818,Main Beach,-27.97879,153.426605,AU,-28,153,2
5794761,Surfers Paradise,-28.002741,153.429993,AU,-28,153,2
6151264,Gold Coast,-28,153.433334,AU,-28,153,2
6049388,Bilambil,-28.23333,153.466675,AU,-28,153,2
6098642,Gordon,-29.299999,152.716675,AU,-29,153,2
6048316,Kyogle,-28.616671,153,AU,-29,153,2
6085772,Casino,-28.866671,153.050003,AU,-29,153,2
6047817,Maclean,-29.466669,153.216675,AU,-29,153,2
6143367,Lismore,-28.81354,153.277298,AU,-29,153,2
5943865,East Lismore,-28.81933,153.28743,AU,-29,153,2
6089661,Goonellabah,-28.816669,153.316666,AU,-29,153,2
5960971,Evans Head,-29.116671,153.433334,AU,-29,153,2
5349984,Grafton,-29.683331,152.933334,AU,-30,153,2
5394165,South Grafton,-29.700001,152.949997,AU,-30,153,2
5388858,Toormina,-30.352619,153.090286,AU,-30,153,2
5393287,Sawtell,-30.383329,153.100006,AU,-30,153,2
5339865,Coffs Harbour,-30.299999,153.133331,AU,-30,153,2
5388564,Moonee Beach,-30.20575,153.152924,AU,-30,153,2
5381932,Woolgoolga,-30.11058,153.200668,AU,-30,153,2
5382232,Kempsey,-31.08333,152.833328,AU,-31,153,2
5347322,Macksville,-30.716669,152.899994,AU,-31,153,2
5396422,North Shore,-31.40237,152.901855,AU,-31,153,2
7261199,Port Macquarie,-31.433331,152.916672,AU,-31,153,2
5378044,Crescent Head,-31.200001,152.983337,AU,-31,153,2
5391615,Nambucca,-30.633329,152.983337,AU,-31,153,2
5362864,Nambucca Heads,-30.65,153,AU,-31,153,2
5388907,Forster,-32.166672,152.516663,AU,-32,153,2
5373121,Cundletown,-31.9,152.533325,AU,-32,153,2
7262659,Old Bar,-31.966669,152.583328,AU,-32,153,2
5365113,Harrington,-31.866671,152.699997,AU,-32,153,2
5392567,Camden Haven,-31.65,152.800003,AU,-32,153,2
5339766,Seymchan,62.883331,152.433334,RU,63,152,2
5393384,Orotukan,62.26667,151.699997,RU,62,152,2
5374222,Weno Town,7.45154,151.846802,FM,7,152,2
5375034,Rabaul,-4.19671,152.17215,PG,-4,152,2
5370464,Kokopo,-4.35202,152.263275,PG,-4,152,2
5399319,Bundaberg,-24.85,152.350006,AU,-25,152,2
5330993,Thabeban,-24.9,152.350006,AU,-25,152,2
5409500,Wondai,-26.316669,151.866669,AU,-26,152,2
5404476,Oakey,-27.433331,151.716675,AU,-27,152,2
5338104,Kingaroy,-26.533331,151.833328,AU,-27,152,2
5354655,Westbrook,-27.616671,151.866669,AU,-28,152,2
5364753,Toowoomba,-27.549999,151.966675,AU,-28,152,2
7261991,Warwick,-28.23333,152.016663,AU,-28,152,2
5356012,Gatton,-27.549999,152.283325,AU,-28,152,2
5376959,Stanthorpe,-28.66667,151.949997,AU,-29,152,2
5362725,Guyra,-30.23333,151.666672,AU,-30,152,2
5410004,Glen Innes,-29.73333,151.733337,AU,-30,152,2
5369144,Armidale,-30.51667,151.649994,AU,-31,152,2
7261625,Dungog,-32.416672,151.766663,AU,-32,152,2
5337912,Gloucester,-32,151.966675,AU,-32,152,2
5337908,Taree,-31.9,152.466675,AU,-32,152,2
5332937,The Entrance,-33.349998,151.5,AU,-33,152,2
5356767,Gorokan,-33.25742,151.511337,AU,-33,152,2
5564893,Bolwarra,-32.716671,151.566666,AU,-33,152,2
5573443,Budgewoi,-33.23333,151.566666,AU,-33,152,2
5747900,East Maitland,-32.75,151.583328,AU,-33,152,2
5729080,Rathmines,-33.033329,151.600006,AU,-33,152,2
5749213,Eleebana,-32.989601,151.636414,AU,-33,152,2
5733409,Beresfield,-32.799999,151.649994,AU,-33,152,2
5718601,Cardiff,-32.950001,151.666672,AU,-33,152,2
5740099,Charlestown,-32.950001,151.666672,AU,-33,152,2
5760396,Lambton,-32.916672,151.699997,AU,-33,152,2
5745656,Redhead,-33.01667,151.716675,AU,-33,152,2
5724581,Kahibah,-32.966671,151.716675,AU,-33,152,2
5755890,Raymond Terrace,-32.75,151.75,AU,-33,152,2
5711789,Newcastle,-32.927151,151.776474,AU,-33,152,2
5574093,Clarence Town,-32.583328,151.783325,AU,-33,152,2
5761481,Medowie,-32.73333,151.866669,AU,-33,152,2
5729293,Port Stephens,-32.696602,152.063477,AU,-33,152,2
5749352,Corlette,-32.720139,152.108459,AU,-33,152,2
5755474,Nelson Bay,-32.716671,152.149994,AU,-33,152,2
5757355,Zyryanka,65.75,150.850006,RU,66,151,2
7262259,Magadan,59.566669,150.800003,RU,60,151,2
5742332,Palatka,60.099998,150.899994,RU,60,151,2
5751253,Uptar,59.75,150.916672,RU,60,151,2
5758566,Sokol,59.883331,150.916672,RU,60,151,2
5734198,Ola,59.583328,151.283325,RU,60,151,2
5730389,Kavieng,-2.57444,150.796692,PG,-3,151,2
5725846,Rockhampton,-23.383329,150.5,AU,-23,151,2
5720755,Yeppoon,-23.133329,150.733337,AU,-23,151,2
5721551,Biloela,-24.41667,150.5,AU,-24,151,2
5754005,Gladstone,-23.85,151.25,AU,-24,151,2
5755674,Chinchilla,-26.75,150.633331,AU,-27,151,2
5760923,Dalby,-27.183331,151.266663,AU,-27,151,2
5751600,Inverell,-29.783331,151.116669,AU,-30,151,2
5745647,Manilla,-30.75,150.716675,AU,-31,151,2
5722064,Phillip,-31.133329,150.850006,AU,-31,151,2
5720727,Tamworth,-31.1,150.933334,AU,-31,151,2
5741227,Kootingal,-31.066669,151.050003,AU,-31,151,2
5739936,Quirindi,-31.51667,150.683334,AU,-32,151,2
5732763,Denman,-32.383331,150.683334,AU,-32,151,2
5717982,Muswellbrook,-32.26667,150.899994,AU,-32,151,2
5735609,Singleton,-32.566669,151.183334,AU,-33,151,2
5710756,Point Clare,-33.450001,151.333328,AU,-33,151,2
5722326,East Gosford,-33.433331,151.350006,AU,-33,151,2
5750162,Cessnock,-32.833328,151.350006,AU,-33,151,2
5734711,Narara,-33.400002,151.350006,AU,-33,151,2
5724352,Gosford,-33.433331,151.350006,AU,-33,151,2
5733532,Lisarow,-33.383331,151.366669,AU,-33,151,2
5727382,Branxton,-32.666672,151.366669,AU,-33,151,2
5730675,Davistown,-33.48333,151.366669,AU,-33,151,2
5742726,Erina,-33.433331,151.383331,AU,-33,151,2
5736218,Greta,-32.700001,151.383331,AU,-33,151,2
5728264,Jilliby,-33.226051,151.41684,AU,-33,151,2
5711918,Berkeley Vale,-33.349998,151.433334,AU,-33,151,2
5711099,Cooranbong,-33.083328,151.433334,AU,-33,151,2
5761708,Forresters Beach,-33.407001,151.475998,AU,-33,151,2
5751632,Kurri Kurri,-32.816669,151.483337,AU,-33,151,2
5732311,Long Jetty,-33.366669,151.483337,AU,-33,151,2
5735043,Kanwal,-33.25391,151.491776,AU,-33,151,2
5713376,Blaxland,-33.75,150.600006,AU,-34,151,2
5741646,Picton,-34.183331,150.600006,AU,-34,151,2
5754464,Glenbrook,-33.76667,150.616669,AU,-34,151,2
5754988,Mulgoa,-33.833328,150.666672,AU,-34,151,2
5752024,Glenmore Park,-33.79068,150.669296,AU,-34,151,2
5761287,Penrith,-33.75,150.699997,AU,-34,151,2
5756758,Narellan,-34.033329,150.733337,AU,-34,151,2
5760068,Richmond,-33.599998,150.766663,AU,-34,151,2
5757506,Mount Druitt,-33.76667,150.816666,AU,-34,151,2
5747420,Campbelltown,-34.066669,150.816666,AU,-34,151,2
5740325,Leumeah,-34.049999,150.833328,AU,-34,151,2
7261327,Berkeley,-34.48333,150.850006,AU,-34,151,2
5717758,Ingleburn,-34,150.866669,AU,-34,151,2
5735724,Keiraville,-34.416672,150.866669,AU,-34,151,2
5743731,Doonside,-33.76667,150.866669,AU,-34,151,2
5740900,Riverstone,-33.683331,150.866669,AU,-34,151,2
5733582,Mangerton,-34.436668,150.871674,AU,-34,151,2
5760009,Lake Heights,-34.486671,150.875,AU,-34,151,2
5744253,Wollongong,-34.433331,150.883331,AU,-34,151,2
7262019,Quakers Hill,-33.73333,150.883331,AU,-34,151,2
5728429,Cringila,-34.466671,150.883331,AU,-34,151,2
5742096,Gwynneville,-34.416672,150.887497,AU,-34,151,2
5741182,Fairy Meadow,-34.396671,150.895828,AU,-34,151,2
5719308,Corrimal,-34.366669,150.899994,AU,-34,151,2
5736378,Glenfield,-33.966671,150.899994,AU,-34,151,2
5713224,Port Kembla,-34.466671,150.899994,AU,-34,151,2
5730183,Rouse Hill,-33.682072,150.915405,AU,-34,151,2
5755307,Blacktown,-33.76667,150.916672,AU,-34,151,2
5758599,Bulli,-34.333328,150.916672,AU,-34,151,2
5727190,Liverpool,-33.900002,150.933334,AU,-34,151,2
5720639,Girraween,-33.799,150.942993,AU,-34,151,2
5815544,Chipping Norton,-33.900002,150.949997,AU,-34,151,2
5743413,Holsworthy,-33.98333,150.966675,AU,-34,151,2
5731371,Merrylands,-33.833328,150.983337,AU,-34,151,2
5801621,East Hills,-33.966671,150.983337,AU,-34,151,2
5801617,Northmead,-33.783329,150.983337,AU,-34,151,2
7262515,City of Parramatta,-33.816669,151,AU,-34,151,2
5799571,Castle Hill,-33.73333,151,AU,-34,151,2
5789381,Glenhaven,-33.700001,151,AU,-34,151,2
5750663,Helensburgh,-34.183331,151,AU,-34,151,2
5749017,Kenthurst,-33.666672,151,AU,-34,151,2
5713759,Paramatta,-33.817799,151.003479,AU,-34,151,2
5799410,Menai,-34.01667,151.016663,AU,-34,151,2
5743753,Regents Park,-33.883331,151.016663,AU,-34,151,2
5718492,Granville,-33.833328,151.016663,AU,-34,151,2
5720167,Engadine,-34.066669,151.016663,AU,-34,151,2
5750041,Glenorie,-33.599998,151.016663,AU,-34,151,2
5718480,Heathcote,-34.083328,151.016663,AU,-34,151,2
5759989,Padstow,-33.950001,151.033325,AU,-34,151,2
7262498,Lugarno,-33.98333,151.033325,AU,-34,151,2
5816457,Lidcombe,-33.864361,151.039703,AU,-34,151,2
5808311,Carlingford,-33.782688,151.048874,AU,-34,151,2
5794242,Peakhurst,-33.966671,151.050003,AU,-34,151,2
5800314,Galston,-33.650002,151.050003,AU,-34,151,2
5746545,Bonnet Bay,-34,151.050003,AU,-34,151,2
5800069,Loftus,-34.049999,151.050003,AU,-34,151,2
5796984,Jannali,-34.01667,151.066666,AU,-34,151,2
5814616,Oatley,-33.98333,151.066666,AU,-34,151,2
5809333,Kirrawee,-34.033329,151.066666,AU,-34,151,2
5803622,Como,-34,151.066666,AU,-34,151,2
5804135,Oyster Bay,-34,151.066666,AU,-34,151,2
5786322,Pennant Hills,-33.737831,151.072159,AU,-34,151,2
5814950,Roselands,-33.93317,151.073196,AU,-34,151,2
5794559,Epping,-33.772709,151.081833,AU,-34,151,2
5805815,Gymea Bay,-34.049999,151.083328,AU,-34,151,2
5803025,Kareela,-34.01667,151.083328,AU,-34,151,2
5788290,Gymea,-34.033329,151.083328,AU,-34,151,2
5786485,Penshurst,-33.966671,151.083328,AU,-34,151,2
5793687,Lakemba,-33.916672,151.083328,AU,-34,151,2
5810176,Connells Point,-33.98333,151.083328,AU,-34,151,2
5808524,Homebush,-33.866669,151.083328,AU,-34,151,2
5795933,Mortdale,-33.966671,151.083328,AU,-34,151,2
5794716,Grays Point,-34.049999,151.083328,AU,-34,151,2
5789817,Hornsby,-33.702438,151.099304,AU,-34,151,2
5789683,Concord,-33.866669,151.100006,AU,-34,151,2
5814095,Miranda,-34.033329,151.100006,AU,-34,151,2
5805687,Hurstville Grove,-33.966671,151.100006,AU,-34,151,2
5785552,Blakehurst,-33.98333,151.100006,AU,-34,151,2
5786848,Earlwood,-33.950001,151.100006,AU,-34,151,2
5800112,Normanhurst,-33.73333,151.100006,AU,-34,151,2
7262660,Canterbury,-33.916698,151.100006,AU,-34,151,2
5801595,Mount Colah,-33.683331,151.116669,AU,-34,151,2
5799692,Bexley,-33.950001,151.116669,AU,-34,151,2
5808834,Croydon,-33.883331,151.116669,AU,-34,151,2
5815213,North Ryde,-33.796768,151.124359,AU,-34,151,2
5787076,Gladesville,-33.833328,151.133331,AU,-34,151,2
5792869,Caringbah,-34.049999,151.133331,AU,-34,151,2
5788531,Summer Hill,-33.89146,151.138245,AU,-34,151,2
5794940,Hunters Hill,-33.833328,151.140823,AU,-34,151,2
5785909,North Turramurra,-33.713451,151.147263,AU,-34,151,2
5816656,Cronulla,-34.049999,151.149994,AU,-34,151,2
5805317,Berowra,-33.633331,151.149994,AU,-34,151,2
5812092,Pymble,-33.75,151.149994,AU,-34,151,2
5789048,Leichhardt,-33.883331,151.149994,AU,-34,151,2
5816413,Brighton-Le-Sands,-33.950001,151.149994,AU,-34,151,2
